"REF_DATE","GEO","DGUID","Supply and disposition","Products","Unit of measure","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2022-10","Manitoba","2016A000246","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228270","8.4.15.1","1","","","","0"
"2022-11","Manitoba","2016A000246","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228270","8.4.15.1","1","","","","0"
"2022-12","Manitoba","2016A000246","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228270","8.4.15.1","0","","","","0"
"2023-01","Manitoba","2016A000246","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228270","8.4.15.1","0","","","","0"
"2023-02","Manitoba","2016A000246","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228270","8.4.15.1","0","","","","0"
"2023-03","Manitoba","2016A000246","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228270","8.4.15.1","0","","","","0"
"2023-04","Manitoba","2016A000246","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228270","8.4.15.1","0","","","","0"
"2023-05","Manitoba","2016A000246","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228270","8.4.15.1","0","","","","0"
"2023-06","Manitoba","2016A000246","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228270","8.4.15.1","8","","","","0"
"2023-07","Manitoba","2016A000246","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228270","8.4.15.1","0","","","","0"
"2023-08","Manitoba","2016A000246","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228270","8.4.15.1","0","","","","0"
"2023-09","Manitoba","2016A000246","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228270","8.4.15.1","10190","","","","0"
"2023-10","Manitoba","2016A000246","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228270","8.4.15.1","15209","","","","0"
"2023-11","Manitoba","2016A000246","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228270","8.4.15.1","1051","","","","0"
"2022-01","Saskatchewan","2016A000247","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228391","9.4.15.1","0","","","","0"
"2022-02","Saskatchewan","2016A000247","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228391","9.4.15.1","2","","","","0"
"2022-03","Saskatchewan","2016A000247","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228391","9.4.15.1","0","","","","0"
"2022-04","Saskatchewan","2016A000247","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228391","9.4.15.1","4","","","","0"
"2022-05","Saskatchewan","2016A000247","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228391","9.4.15.1","2","","","","0"
"2022-06","Saskatchewan","2016A000247","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228391","9.4.15.1","0","","","","0"
"2022-07","Saskatchewan","2016A000247","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228391","9.4.15.1","8","","","","0"
"2022-08","Saskatchewan","2016A000247","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228391","9.4.15.1","1","","","","0"
"2022-09","Saskatchewan","2016A000247","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228391","9.4.15.1","0","","","","0"
"2022-10","Saskatchewan","2016A000247","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228391","9.4.15.1","0","","","","0"
"2022-11","Saskatchewan","2016A000247","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228391","9.4.15.1","13","","","","0"
"2022-12","Saskatchewan","2016A000247","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228391","9.4.15.1","1","","","","0"
"2023-01","Saskatchewan","2016A000247","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228391","9.4.15.1","5","","","","0"
"2023-02","Saskatchewan","2016A000247","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228391","9.4.15.1","0","","","","0"
"2023-03","Saskatchewan","2016A000247","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228391","9.4.15.1","0","","","","0"
"2023-04","Saskatchewan","2016A000247","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228391","9.4.15.1","0","","","","0"
"2023-05","Saskatchewan","2016A000247","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228391","9.4.15.1","3","","","","0"
"2023-06","Saskatchewan","2016A000247","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228391","9.4.15.1","0","","","","0"
"2023-07","Saskatchewan","2016A000247","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228391","9.4.15.1","20","","","","0"
"2023-08","Saskatchewan","2016A000247","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228391","9.4.15.1","8","","","","0"
"2023-09","Saskatchewan","2016A000247","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228391","9.4.15.1","0","","","","0"
"2023-10","Saskatchewan","2016A000247","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228391","9.4.15.1","0","","","","0"
"2023-11","Saskatchewan","2016A000247","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228391","9.4.15.1","0","","","","0"
"2022-01","Alberta","2016A000248","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228512","10.4.15.1","1135","","","","0"
"2022-02","Alberta","2016A000248","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228512","10.4.15.1","454","","","","0"
"2022-03","Alberta","2016A000248","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228512","10.4.15.1","0","","","","0"
"2022-04","Alberta","2016A000248","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228512","10.4.15.1","0","","","","0"
"2022-05","Alberta","2016A000248","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228512","10.4.15.1","454","","","","0"
"2022-06","Alberta","2016A000248","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228512","10.4.15.1","1703","","","","0"
"2022-07","Alberta","2016A000248","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228512","10.4.15.1","0","","","","0"
"2022-08","Alberta","2016A000248","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228512","10.4.15.1","0","","","","0"
"2022-09","Alberta","2016A000248","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228512","10.4.15.1","3","","","","0"
"2022-10","Alberta","2016A000248","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228512","10.4.15.1","0","","","","0"
"2022-11","Alberta","2016A000248","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228512","10.4.15.1","0","","","","0"
"2022-12","Alberta","2016A000248","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228512","10.4.15.1","0","","","","0"
"2023-01","Alberta","2016A000248","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228512","10.4.15.1","0","","","","0"
"2023-02","Alberta","2016A000248","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228512","10.4.15.1","0","","","","0"
"2023-03","Alberta","2016A000248","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228512","10.4.15.1","0","","","","0"
"2023-04","Alberta","2016A000248","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228512","10.4.15.1","0","","","","0"
"2023-05","Alberta","2016A000248","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228512","10.4.15.1","0","","","","0"
"2023-06","Alberta","2016A000248","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228512","10.4.15.1","0","","","","0"
"2023-07","Alberta","2016A000248","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228512","10.4.15.1","0","","","","0"
"2023-08","Alberta","2016A000248","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228512","10.4.15.1","10316","","","","0"
"2023-09","Alberta","2016A000248","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228512","10.4.15.1","10586","","","","0"
"2023-10","Alberta","2016A000248","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228512","10.4.15.1","29572","","","","0"
"2023-11","Alberta","2016A000248","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228512","10.4.15.1","13055","","","","0"
"2022-01","British Columbia","2016A000259","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228632","11.4.15.1","27392","","","","0"
"2022-02","British Columbia","2016A000259","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228632","11.4.15.1","44014","","","","0"
"2022-03","British Columbia","2016A000259","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228632","11.4.15.1","14106","","","","0"
"2022-04","British Columbia","2016A000259","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228632","11.4.15.1","74795","","","","0"
"2022-05","British Columbia","2016A000259","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228632","11.4.15.1","18031","","","","0"
"2022-06","British Columbia","2016A000259","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228632","11.4.15.1","60943","","","","0"
"2022-07","British Columbia","2016A000259","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228632","11.4.15.1","32439","","","","0"
"2022-08","British Columbia","2016A000259","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228632","11.4.15.1","63616","","","","0"
"2022-09","British Columbia","2016A000259","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228632","11.4.15.1","23286","","","","0"
"2022-10","British Columbia","2016A000259","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228632","11.4.15.1","48955","","","","0"
"2022-11","British Columbia","2016A000259","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228632","11.4.15.1","31614","","","","0"
"2022-12","British Columbia","2016A000259","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228632","11.4.15.1","69616","","","","0"
"2023-01","British Columbia","2016A000259","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228632","11.4.15.1","22290","","","","0"
"2023-02","British Columbia","2016A000259","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228632","11.4.15.1","25426","","","","0"
"2023-03","British Columbia","2016A000259","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228632","11.4.15.1","66364","","","","0"
"2023-04","British Columbia","2016A000259","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228632","11.4.15.1","31267","","","","0"
"2023-05","British Columbia","2016A000259","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228632","11.4.15.1","82652","","","","0"
"2023-06","British Columbia","2016A000259","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228632","11.4.15.1","26714","","","","0"
"2023-07","British Columbia","2016A000259","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228632","11.4.15.1","40578","","","","0"
"2023-08","British Columbia","2016A000259","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228632","11.4.15.1","61171","","","","0"
"2023-09","British Columbia","2016A000259","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228632","11.4.15.1","53866","","","","0"
"2023-10","British Columbia","2016A000259","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228632","11.4.15.1","32198","","","","0"
"2023-11","British Columbia","2016A000259","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228632","11.4.15.1","34811","","","","0"
"2022-01","Yukon","2016A000260","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228724","12.4.15.1","0","","","","0"
"2022-02","Yukon","2016A000260","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228724","12.4.15.1","0","","","","0"
"2022-03","Yukon","2016A000260","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228724","12.4.15.1","0","","","","0"
"2022-04","Yukon","2016A000260","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228724","12.4.15.1","0","","","","0"
"2022-05","Yukon","2016A000260","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228724","12.4.15.1","0","","","","0"
"2022-06","Yukon","2016A000260","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228724","12.4.15.1","0","","","","0"
"2022-07","Yukon","2016A000260","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228724","12.4.15.1","0","","","","0"
"2022-08","Yukon","2016A000260","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228724","12.4.15.1","0","","","","0"
"2022-09","Yukon","2016A000260","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228724","12.4.15.1","0","","","","0"
"2022-10","Yukon","2016A000260","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228724","12.4.15.1","0","","","","0"
"2022-11","Yukon","2016A000260","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228724","12.4.15.1","0","","","","0"
"2022-12","Yukon","2016A000260","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228724","12.4.15.1","0","","","","0"
"2023-01","Yukon","2016A000260","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228724","12.4.15.1","0","","","","0"
"2023-02","Yukon","2016A000260","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228724","12.4.15.1","0","","","","0"
"2023-03","Yukon","2016A000260","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228724","12.4.15.1","0","","","","0"
"2023-04","Yukon","2016A000260","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228724","12.4.15.1","0","","","","0"
"2023-05","Yukon","2016A000260","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228724","12.4.15.1","0","","","","0"
"2023-06","Yukon","2016A000260","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228724","12.4.15.1","0","","","","0"
"2023-07","Yukon","2016A000260","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228724","12.4.15.1","0","","","","0"
"2023-08","Yukon","2016A000260","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228724","12.4.15.1","0","","","","0"
"2023-09","Yukon","2016A000260","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228724","12.4.15.1","0","","","","0"
"2023-10","Yukon","2016A000260","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228724","12.4.15.1","0","","","","0"
"2023-11","Yukon","2016A000260","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228724","12.4.15.1","0","","","","0"
"2022-01","Northwest Territories","2016A000261","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228780","13.4.15.1","0","","","","0"
"2022-02","Northwest Territories","2016A000261","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228780","13.4.15.1","0","","","","0"
"2022-03","Northwest Territories","2016A000261","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228780","13.4.15.1","0","","","","0"
"2022-04","Northwest Territories","2016A000261","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228780","13.4.15.1","0","","","","0"
"2022-05","Northwest Territories","2016A000261","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228780","13.4.15.1","0","","","","0"
"2022-06","Northwest Territories","2016A000261","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228780","13.4.15.1","0","","","","0"
"2022-07","Northwest Territories","2016A000261","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228780","13.4.15.1","0","","","","0"
"2022-08","Northwest Territories","2016A000261","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228780","13.4.15.1","0","","","","0"
"2022-09","Northwest Territories","2016A000261","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228780","13.4.15.1","0","","","","0"
"2022-10","Northwest Territories","2016A000261","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228780","13.4.15.1","0","","","","0"
"2022-11","Northwest Territories","2016A000261","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228780","13.4.15.1","0","","","","0"
"2022-12","Northwest Territories","2016A000261","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228780","13.4.15.1","0","","","","0"
"2023-01","Northwest Territories","2016A000261","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228780","13.4.15.1","0","","","","0"
"2023-02","Northwest Territories","2016A000261","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228780","13.4.15.1","0","","","","0"
"2023-03","Northwest Territories","2016A000261","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228780","13.4.15.1","0","","","","0"
"2023-04","Northwest Territories","2016A000261","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228780","13.4.15.1","0","","","","0"
"2023-05","Northwest Territories","2016A000261","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228780","13.4.15.1","0","","","","0"
"2023-06","Northwest Territories","2016A000261","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228780","13.4.15.1","0","","","","0"
"2023-07","Northwest Territories","2016A000261","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228780","13.4.15.1","0","","","","0"
"2023-08","Northwest Territories","2016A000261","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228780","13.4.15.1","0","","","","0"
"2023-09","Northwest Territories","2016A000261","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228780","13.4.15.1","0","","","","0"
"2023-10","Northwest Territories","2016A000261","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228780","13.4.15.1","0","","","","0"
"2023-11","Northwest Territories","2016A000261","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228780","13.4.15.1","0","","","","0"
"2022-01","Nunavut","2016A000262","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228870","14.4.15.1","0","","","","0"
"2022-02","Nunavut","2016A000262","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228870","14.4.15.1","0","","","","0"
"2022-03","Nunavut","2016A000262","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228870","14.4.15.1","0","","","","0"
"2022-04","Nunavut","2016A000262","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228870","14.4.15.1","0","","","","0"
"2022-05","Nunavut","2016A000262","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228870","14.4.15.1","0","","","","0"
"2022-06","Nunavut","2016A000262","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228870","14.4.15.1","0","","","","0"
"2022-07","Nunavut","2016A000262","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228870","14.4.15.1","0","","","","0"
"2022-08","Nunavut","2016A000262","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228870","14.4.15.1","0","","","","0"
"2022-09","Nunavut","2016A000262","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228870","14.4.15.1","0","","","","0"
"2022-10","Nunavut","2016A000262","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228870","14.4.15.1","0","","","","0"
"2022-11","Nunavut","2016A000262","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228870","14.4.15.1","0","","","","0"
"2022-12","Nunavut","2016A000262","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228870","14.4.15.1","0","","","","0"
"2023-01","Nunavut","2016A000262","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228870","14.4.15.1","0","","","","0"
"2023-02","Nunavut","2016A000262","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228870","14.4.15.1","0","","","","0"
"2023-03","Nunavut","2016A000262","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228870","14.4.15.1","0","","","","0"
"2023-04","Nunavut","2016A000262","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228870","14.4.15.1","0","","","","0"
"2023-05","Nunavut","2016A000262","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228870","14.4.15.1","0","","","","0"
"2023-06","Nunavut","2016A000262","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228870","14.4.15.1","0","","","","0"
"2023-07","Nunavut","2016A000262","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228870","14.4.15.1","0","","","","0"
"2023-08","Nunavut","2016A000262","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228870","14.4.15.1","0","","","","0"
"2023-09","Nunavut","2016A000262","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228870","14.4.15.1","0","","","","0"
"2023-10","Nunavut","2016A000262","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228870","14.4.15.1","0","","","","0"
"2023-11","Nunavut","2016A000262","Imports, supply","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228870","14.4.15.1","0","","","","0"


